DATA;HORA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NA_ESTACAO;IRRADICAO_GLOBAL;TEMPERATURA_AR;TEMPERATURA_MAX;TEMPERATURA_MIN;DIRECAO_VENTO;RAJADA_MAX_VENTO;VELOCIDADE_VENTO
2010-12-07;20;2.8;905.0;150.1;20.6;23.4;20.6;123;3.6;1.3
2010-12-07;21;1.0;904.7;220.5;20.7;20.8;20.5;92;2.9;1.4
2010-12-08;10;0.0;905.1;609.3;21.3;21.4;19.6;271;4.8;2.3
2010-12-08;11;0.0;905.4;1378.4;22.2;22.6;21.3;275;8.7;5.0
2010-12-08;12;0.0;905.6;1796.2;23.2;23.3;22.2;269;9.1;4.4
2010-12-08;13;0.0;905.2;2941.2;25.3;25.7;23.3;263;10.3;5.2
2010-12-08;14;0.0;905.0;2989.3;25.7;26.5;24.8;253;11.5;5.6
2010-12-08;15;0.0;904.7;3065.9;26.4;26.6;25.8;256;11.5;4.8
2010-12-08;16;0.0;904.6;2194.5;26.6;26.9;25.8;246;10.9;6.4
2010-12-08;17;0.0;903.8;2607.4;27.6;27.9;26.0;254;10.5;5.3
2010-12-08;18;0.0;903.2;2382.8;27.8;28.3;27.1;254;11.2;5.9
2010-12-08;19;0.0;902.7;1546.1;27.5;28.5;27.5;245;11.2;4.6
2010-12-08;20;0.0;902.8;986.6;27.1;27.5;26.0;270;8.6;4.6
2010-12-08;21;0.0;903.1;868.0;26.5;27.5;26.4;247;8.5;4.1
2010-12-09;10;0.0;907.0;360.9;18.4;18.4;17.1;96;7.3;2.7
2010-12-09;11;0.0;907.9;1700.4;19.7;20.4;18.4;83;7.2;3.7
2010-12-09;12;0.0;908.4;2101.0;19.6;21.6;19.6;66;7.2;3.6
2010-12-09;13;0.0;908.4;2843.8;21.3;21.9;19.0;80;7.5;3.6
2010-12-09;14;0.0;908.1;3691.2;22.4;22.6;21.3;77;7.5;3.6
2010-12-09;15;0.0;908.0;3941.2;23.7;23.8;22.4;62;7.5;2.8
2010-12-09;16;0.0;907.6;3979.0;24.1;24.6;23.4;85;6.8;2.8
2010-12-09;17;0.0;906.9;3720.9;24.9;25.3;24.1;98;7.3;3.2
2010-12-09;18;0.0;906.4;3208.7;25.0;25.6;24.5;87;7.2;3.4
2010-12-09;19;0.0;906.1;2560.1;24.3;25.5;24.1;73;8.8;3.1
2010-12-09;20;0.0;905.9;1812.1;23.1;24.4;22.9;92;8.0;3.3
2010-12-09;21;0.0;906.1;925.3;21.1;23.5;21.1;96;6.9;3.2
2010-12-10;10;0.0;909.7;487.3;17.5;18.1;17.0;58;5.2;3.0
2010-12-10;11;0.0;910.1;996.2;18.4;18.8;17.5;61;7.0;2.0
2010-12-10;12;0.0;910.7;765.7;18.7;18.9;18.0;45;4.3;2.1
2010-12-10;13;0.0;909.7;1531.2;19.9;19.9;18.7;33;6.3;3.1
2010-12-10;14;0.0;909.7;3493.6;22.1;22.3;19.9;33;6.2;2.1
2010-12-10;15;0.0;908.9;3560.0;23.8;23.8;21.8;40;5.5;2.5
2010-12-10;16;0.0;908.3;3745.8;26.3;26.3;23.2;40;7.2;1.8
2010-12-10;17;0.0;907.9;2137.8;26.1;26.8;25.2;84;5.8;2.2
2010-12-10;18;0.0;907.0;1850.9;27.3;27.8;25.8;66;6.7;2.0
2010-12-10;19;0.0;906.5;978.9;25.3;27.3;25.3;88;6.6;3.3
2010-12-10;20;0.0;906.3;670.0;24.1;25.5;24.1;94;7.6;3.4
2010-12-10;21;0.0;906.5;438.1;21.6;24.1;21.6;95;7.1;3.5
2010-12-11;10;0.0;908.6;392.7;18.4;18.4;17.3;54;3.7;1.3
2010-12-11;11;0.0;908.9;840.9;20.1;20.1;18.3;47;3.3;1.7
2010-12-11;12;0.0;908.8;1944.2;22.8;22.8;19.8;77;4.0;1.8
2010-12-11;13;0.0;908.1;2494.3;23.5;24.5;22.4;34;5.1;1.7
2010-12-11;14;0.0;907.6;2819.5;27.0;27.1;23.3;42;5.2;2.3
2010-12-11;15;0.0;907.2;1749.4;27.1;27.7;26.1;346;6.9;2.9
2010-12-11;16;0.0;906.6;3003.8;29.1;29.4;27.1;291;8.1;3.4
2010-12-11;17;0.6;907.7;867.2;21.0;29.3;21.0;203;11.0;4.8
2010-12-11;18;4.0;908.7;152.6;19.3;21.0;19.2;147;10.2;1.3
2010-12-11;19;0.4;908.2;556.9;20.4;20.4;19.3;159;4.5;1.5
2010-12-11;20;0.0;906.9;980.7;20.9;22.0;20.1;113;5.0;2.0
2010-12-11;21;0.2;906.7;677.7;20.9;21.5;20.7;81;4.1;1.9
2010-12-12;10;0.0;904.7;668.4;21.9;21.9;19.9;347;3.6;1.6
2010-12-12;11;0.0;904.8;1511.2;23.6;23.7;21.9;319;7.1;3.4
2010-12-12;12;0.0;904.8;2191.8;25.3;25.5;23.5;304;9.4;4.5
2010-12-12;13;0.0;904.1;2853.2;26.7;27.4;25.4;288;11.9;6.7
2010-12-12;14;0.0;903.6;3101.6;27.9;28.3;26.7;298;11.9;5.7
2010-12-12;15;0.0;903.3;3020.0;28.7;29.3;27.5;299;11.5;4.8
2010-12-12;16;0.2;903.3;1952.2;24.8;29.6;24.8;288;12.7;4.2
2010-12-12;17;0.2;902.2;2093.6;28.3;28.3;24.8;279;8.2;3.8
2010-12-12;18;0.0;901.5;1502.5;28.7;28.7;27.6;283;7.8;3.1
2010-12-12;19;0.0;901.0;1474.6;28.5;29.1;28.4;280;8.4;5.0
2010-12-12;20;0.6;903.0;185.1;22.2;28.5;22.2;225;15.5;7.1
2010-12-12;21;0.2;903.2;30.5;19.8;22.1;19.4;249;15.5;3.2
2010-12-13;10;12.8;900.3;23.4;18.0;19.9;17.9;110;5.1;2.4
2010-12-13;11;9.2;901.1;51.1;18.0;18.1;17.8;111;5.1;2.0
2010-12-13;12;12.4;901.0;91.1;17.9;18.1;17.9;87;5.5;2.9
2010-12-13;13;27.0;902.0;51.0;17.6;18.1;17.6;136;8.0;1.8
2010-12-13;14;10.4;902.8;119.0;16.7;17.6;16.5;82;5.1;2.6
2010-12-13;15;6.0;901.7;302.9;17.0;17.0;16.5;83;5.3;2.5
2010-12-13;16;1.6;901.3;699.1;17.6;17.7;16.9;48;6.6;3.5
2010-12-13;17;1.2;900.3;619.8;17.4;17.6;17.3;66;7.7;3.1
2010-12-13;18;3.6;900.5;295.0;16.8;17.8;16.8;58;6.3;3.0
2010-12-13;19;0.8;900.1;377.8;16.0;16.8;16.0;74;8.8;3.4
2010-12-13;20;7.8;900.7;140.6;15.1;16.1;15.1;134;8.8;2.3
2010-12-13;21;0.6;901.4;191.0;14.9;15.2;14.7;99;7.9;2.8
2010-12-14;10;0.6;905.6;58.8;10.9;11.0;10.6;128;4.5;0.6
2010-12-14;11;1.4;906.4;130.7;11.0;11.3;10.9;172;2.9;1.3
2010-12-14;12;1.0;906.6;378.6;12.2;12.2;11.0;127;5.0;1.7
2010-12-14;13;0.4;907.4;459.2;12.4;12.5;12.0;130;5.6;1.3
2010-12-14;14;1.0;907.4;464.9;12.4;12.6;12.2;119;6.0;2.7
2010-12-14;15;1.2;907.4;413.0;12.7;12.8;12.3;120;6.0;2.3
2010-12-14;16;1.4;907.7;527.9;12.7;13.0;12.7;121;5.9;2.4
2010-12-14;17;2.4;907.4;441.5;12.7;12.9;12.6;124;5.9;2.3
2010-12-14;18;2.0;907.3;657.6;13.0;13.2;12.7;122;5.9;2.3
2010-12-14;19;0.0;907.0;518.6;13.2;13.3;12.9;133;6.3;1.4
2010-12-14;20;0.2;906.6;415.9;13.1;13.2;12.9;107;6.1;2.4
2010-12-14;21;0.0;907.2;234.4;13.1;13.2;12.8;122;6.4;1.2
2010-12-15;10;0.0;910.0;257.5;12.9;13.0;12.2;108;7.2;2.6
2010-12-15;11;0.0;910.7;460.1;13.6;13.6;12.9;110;6.4;3.1
2010-12-15;12;0.0;911.3;364.1;13.4;13.7;13.3;113;7.4;3.6
2010-12-15;13;0.6;911.4;515.7;13.9;13.9;13.4;109;8.0;2.7
2010-12-15;14;0.0;911.6;787.3;15.0;15.0;13.8;107;8.2;2.6
2010-12-15;15;0.0;911.4;1141.0;15.6;16.1;14.5;105;7.9;3.1
2010-12-15;16;0.0;911.5;641.1;14.8;15.7;14.7;112;7.9;3.4
2010-12-15;17;0.0;911.3;527.9;15.0;15.0;14.5;105;7.2;3.0
2010-12-15;18;0.0;911.2;484.0;15.0;15.2;14.8;108;6.8;2.9
2010-12-15;19;0.4;910.7;283.5;14.7;15.2;14.6;116;6.5;2.1
2010-12-15;20;0.0;910.7;253.3;14.8;14.8;14.6;120;5.9;2.1
2010-12-15;21;0.0;911.1;144.3;14.4;14.9;14.4;125;7.1;2.1
2010-12-16;10;0.0;912.5;162.0;14.5;14.5;13.6;120;5.1;1.8
2010-12-16;11;0.0;912.6;450.8;15.0;15.2;14.4;107;7.6;3.7
2010-12-16;12;0.0;912.7;538.7;15.5;15.5;15.0;107;8.0;3.0
2010-12-16;13;0.0;912.7;680.4;16.6;16.6;15.4;112;5.9;2.6
2010-12-16;14;0.0;912.6;807.7;18.3;18.3;16.6;109;6.4;2.6
2010-12-16;15;0.0;912.2;906.6;18.9;18.9;18.1;109;6.3;2.7
2010-12-16;16;0.0;911.8;1142.0;19.2;19.5;18.5;111;6.2;2.8
2010-12-16;17;0.6;911.4;806.8;18.4;19.3;18.3;112;6.7;3.1
2010-12-16;18;0.2;910.9;951.7;18.3;19.1;18.2;112;7.3;3.6
2010-12-16;19;0.0;910.6;652.5;18.7;18.8;18.2;112;7.1;2.4
2010-12-16;20;0.0;910.4;402.5;18.6;18.9;18.4;114;7.2;3.2
2010-12-16;21;0.0;910.4;237.3;18.2;18.7;18.0;118;7.2;2.0
2010-12-17;10;0.0;908.9;189.6;17.1;17.1;16.8;37;1.5;0.3
2010-12-17;11;0.2;909.1;528.6;18.2;18.2;17.1;31;3.2;1.4
2010-12-17;12;0.0;909.1;1255.3;20.4;20.4;18.1;29;4.2;1.3
2010-12-17;13;0.0;908.9;1164.9;21.2;21.2;19.8;329;5.2;2.5
2010-12-17;14;0.0;908.5;1505.5;21.6;22.2;21.0;310;6.7;3.6
2010-12-17;15;0.0;908.1;1251.3;22.2;22.6;21.6;312;7.3;2.7
2010-12-17;16;0.0;907.6;789.3;21.7;22.4;21.4;332;6.0;2.8
2010-12-17;17;0.0;907.1;720.9;20.8;22.0;20.7;327;7.2;3.3
2010-12-17;18;3.6;906.7;720.7;19.9;20.8;19.4;331;7.3;3.1
2010-12-17;19;1.6;906.4;549.3;20.0;20.1;19.8;322;7.7;2.8
2010-12-17;20;1.8;906.5;418.3;19.9;20.4;19.8;325;7.1;1.7
2010-12-17;21;1.2;907.1;162.4;19.9;20.0;19.8;318;4.1;1.6
2010-12-18;10;0.0;908.6;215.0;18.8;18.9;18.3;246;3.1;1.5
2010-12-18;11;0.0;909.1;362.4;19.1;19.1;18.8;266;4.3;1.8
2010-12-18;12;0.0;909.2;884.8;20.4;20.6;19.1;267;4.5;2.6
2010-12-18;13;0.0;909.4;713.8;20.7;21.1;20.3;250;5.8;3.4
2010-12-18;14;0.0;909.0;1202.8;21.9;22.1;20.6;262;5.8;2.0
2010-12-18;15;0.0;908.6;1843.5;24.1;24.4;21.9;257;4.9;2.4
2010-12-18;16;0.0;907.9;3692.9;26.3;26.4;23.7;221;5.2;2.6
2010-12-18;17;0.0;907.3;3208.7;27.6;27.8;25.8;247;6.3;2.7
2010-12-18;18;0.0;906.4;3403.2;28.1;28.9;27.1;165;5.9;1.9
2010-12-18;19;0.0;905.8;2284.8;28.3;29.2;27.2;178;5.4;2.0
2010-12-18;20;0.0;905.7;1853.7;28.8;29.4;28.3;193;4.7;1.8
2010-12-18;21;0.0;905.6;1025.9;28.6;29.5;28.4;163;4.3;0.8
2010-12-19;10;0.0;910.4;444.9;20.8;20.9;18.9;38;3.6;0.3
2010-12-19;11;0.0;910.8;908.8;21.4;21.9;20.7;113;2.8;0.4
2010-12-19;12;0.0;910.7;1235.6;22.3;22.5;21.3;16;4.1;2.1
2010-12-19;13;0.0;910.5;2497.8;24.4;24.9;22.1;35;4.7;2.5
2010-12-19;14;0.0;910.1;3693.8;27.1;27.2;24.3;47;6.2;3.1
2010-12-19;15;0.0;909.7;3807.9;28.2;28.3;26.2;35;6.3;2.6
2010-12-19;16;0.0;909.1;3561.6;28.7;29.2;27.3;59;8.0;2.4
2010-12-19;17;0.0;908.8;3270.0;28.9;29.9;28.4;31;6.0;2.7
2010-12-19;18;0.0;908.4;1442.5;28.2;29.9;27.9;22;6.2;2.7
2010-12-19;19;0.0;907.5;2169.9;28.6;30.3;27.8;66;6.7;3.4
2010-12-19;20;0.0;907.4;1007.0;27.2;29.6;27.1;60;6.7;3.0
2010-12-19;21;0.0;907.7;486.2;25.6;28.1;25.5;82;5.9;2.8
2010-12-20;10;0.0;912.3;663.3;19.5;19.5;18.2;343;4.1;1.8
2010-12-20;11;0.0;912.8;1567.7;21.2;21.4;19.5;348;3.8;1.3
2010-12-20;12;0.0;912.7;2414.4;24.3;24.3;21.0;16;3.8;1.9
2010-12-20;13;0.0;912.6;3103.0;26.1;26.2;24.3;15;5.3;2.3
2010-12-20;14;0.0;912.2;3601.6;27.9;28.3;26.1;347;5.4;1.4
2010-12-20;15;0.0;911.9;3929.4;28.8;29.4;27.5;297;6.1;3.1
2010-12-20;16;0.0;911.3;3672.9;28.5;30.0;28.4;284;7.4;3.7
2010-12-20;17;0.0;910.5;3656.1;30.2;30.5;28.4;264;8.2;3.2
2010-12-20;18;0.0;909.9;3308.5;30.4;31.3;29.7;310;8.2;2.4
2010-12-20;19;0.0;909.4;2784.6;31.1;31.3;29.8;349;6.9;1.3
2010-12-20;20;0.0;909.1;1931.2;30.5;31.3;29.8;280;6.9;2.7
2010-12-20;21;0.0;909.2;1083.7;29.1;31.0;29.1;317;6.3;3.2
2010-12-21;10;0.0;911.8;262.3;21.6;21.6;20.8;39;0.0;0.0
2010-12-21;11;0.0;912.4;716.7;23.7;23.7;21.6;273;1.4;0.1
2010-12-21;12;0.0;912.6;1305.7;25.4;25.5;23.5;215;3.1;0.1
2010-12-21;13;0.0;912.5;2056.0;26.8;27.7;25.4;312;3.9;1.5
2010-12-21;14;0.0;912.1;2893.8;27.9;28.9;26.8;265;5.5;2.9
2010-12-21;15;0.0;911.7;2924.1;29.0;29.6;27.7;278;9.3;3.6
2010-12-21;16;0.2;911.1;1251.8;25.3;29.4;24.8;96;9.3;3.4
2010-12-21;17;0.0;911.7;117.0;22.1;25.4;21.4;85;13.0;1.4
2010-12-21;18;0.2;910.7;127.7;20.5;22.3;20.5;199;4.3;1.5
2010-12-21;19;2.2;911.6;128.5;20.2;20.5;20.0;53;3.7;1.1
2010-12-21;20;1.2;910.6;322.3;20.2;20.2;19.9;101;4.0;2.4
2010-12-21;21;0.0;910.2;311.1;19.9;20.2;19.9;182;4.0;0.3
2010-12-22;10;0.0;911.7;279.0;19.7;19.7;19.3;343;4.3;1.3
2010-12-22;11;0.0;911.9;518.4;20.5;20.6;19.7;360;4.2;0.8
2010-12-22;12;0.0;911.9;1176.3;22.3;22.3;20.4;48;2.4;0.3
2010-12-22;13;0.0;911.6;1990.2;23.2;23.9;22.1;304;4.3;1.7
2010-12-22;14;0.0;911.0;2133.2;25.2;25.4;23.2;291;5.9;2.5
2010-12-22;15;0.0;910.7;3083.7;26.5;26.7;25.2;287;5.9;2.4
2010-12-22;16;0.0;909.7;2915.5;28.1;28.2;25.6;250;6.9;2.3
2010-12-22;17;0.0;908.9;1758.3;23.3;28.5;23.3;59;7.2;3.1
2010-12-22;18;28.4;909.7;92.2;18.0;23.5;18.0;105;11.0;3.2
2010-12-22;19;9.6;909.2;85.8;18.7;18.8;17.9;67;5.5;0.2
2010-12-22;20;2.0;907.7;187.9;19.6;19.7;18.7;26;3.6;1.3
2010-12-22;21;0.0;908.1;319.1;20.4;20.4;19.6;96;4.3;2.3
2010-12-23;10;0.0;908.4;209.5;19.0;19.0;18.4;110;2.4;0.9
2010-12-23;11;0.0;908.8;323.3;19.5;19.5;19.0;84;3.2;1.4
2010-12-23;12;0.0;909.3;485.4;20.2;20.3;19.5;103;2.6;0.8
2010-12-23;13;0.0;909.3;617.4;21.0;21.3;20.1;92;3.3;1.5
2010-12-23;14;0.0;909.4;734.3;20.5;21.6;20.3;47;4.1;1.9
2010-12-23;15;4.0;909.0;685.7;20.4;21.2;20.2;145;3.3;0.2
2010-12-23;16;0.4;908.7;1682.0;21.1;21.8;20.4;106;6.9;3.3
2010-12-23;17;0.8;907.9;1987.9;22.6;22.9;20.1;46;6.9;2.6
2010-12-23;18;0.0;907.8;695.6;21.5;22.6;21.4;81;6.2;2.4
2010-12-23;19;0.0;907.2;635.3;20.9;21.6;20.9;93;6.5;3.0
2010-12-23;20;0.2;907.4;514.6;20.2;20.9;20.1;81;6.1;2.0
2010-12-23;21;0.0;907.7;341.0;19.8;20.3;19.7;67;6.0;2.4
2010-12-24;10;0.0;909.0;270.5;18.9;18.9;18.3;47;2.0;0.8
2010-12-24;11;0.0;909.2;491.6;19.9;19.9;18.8;83;2.7;1.4
2010-12-24;12;0.0;909.0;1298.4;21.6;22.0;19.4;85;4.5;2.2
2010-12-24;13;0.0;909.0;1647.9;22.5;23.6;21.1;78;5.1;3.0
2010-12-24;14;0.0;908.9;1910.2;23.3;24.2;22.4;80;5.3;1.9
2010-12-24;15;0.0;908.8;2158.2;24.9;25.4;23.0;61;5.2;2.6
2010-12-24;16;0.0;908.6;1492.1;23.8;25.5;23.7;13;5.2;1.4
2010-12-24;17;1.2;908.1;1844.0;23.2;24.6;22.6;92;4.4;2.5
2010-12-24;18;2.2;907.8;1166.9;21.8;23.5;21.7;76;5.3;2.1
2010-12-24;19;0.6;907.4;1781.4;23.4;24.2;21.7;82;5.4;2.3
2010-12-24;20;0.0;906.8;1516.7;23.1;24.7;23.1;89;6.2;2.9
2010-12-24;21;0.0;906.7;858.3;22.7;23.9;22.7;96;6.2;3.2
2010-12-25;10;0.0;907.4;383.7;19.7;19.9;18.8;58;1.5;0.0
2010-12-25;11;0.0;908.0;919.0;20.9;21.4;19.7;271;3.4;1.7
2010-12-25;12;0.0;908.2;1378.0;22.1;22.1;20.9;317;3.8;1.7
2010-12-25;13;0.0;908.2;1943.0;23.3;23.4;22.1;333;3.8;1.3
2010-12-25;14;0.0;908.0;1694.8;24.0;24.4;23.1;271;5.4;2.0
2010-12-25;15;0.0;907.6;1979.1;24.6;25.0;23.7;269;7.1;3.2
2010-12-25;16;0.0;907.0;2179.2;25.4;26.1;24.6;279;5.7;2.3
2010-12-25;17;0.0;906.4;2382.6;26.6;27.2;25.3;263;6.3;3.6
2010-12-25;18;0.6;906.3;803.1;23.6;26.7;22.5;322;7.8;2.2
2010-12-25;19;0.0;905.4;2617.7;26.7;27.1;23.7;348;4.1;1.5
2010-12-25;20;0.0;905.1;1773.6;27.1;28.3;26.0;246;4.7;2.6
2010-12-25;21;0.0;905.1;574.5;26.1;27.3;26.1;218;5.2;2.6
2010-12-26;10;0.0;907.8;417.0;20.9;20.9;19.2;90;1.2;0.1
2010-12-26;11;0.0;908.2;504.6;21.1;21.2;20.7;322;1.9;0.0
2010-12-26;12;0.0;908.7;867.6;22.1;22.5;21.0;217;2.8;1.5
2010-12-26;13;0.0;909.0;1510.3;23.0;23.4;22.0;253;3.3;1.2
2010-12-26;14;0.0;908.8;2572.0;25.1;26.0;22.9;132;3.4;1.3
2010-12-26;15;0.0;908.2;2608.5;26.2;26.8;25.0;242;3.4;0.6
2010-12-26;16;0.0;907.4;3892.0;26.9;28.0;26.1;171;5.5;2.4
2010-12-26;17;0.0;906.9;1604.8;24.7;27.3;24.7;87;8.9;4.3
2010-12-26;18;0.0;906.8;295.6;22.0;24.8;22.0;339;8.9;1.8
2010-12-26;19;0.2;906.5;1158.1;22.2;22.9;21.3;79;9.2;2.8
2010-12-26;20;0.0;906.9;997.7;21.5;23.5;21.5;67;7.3;4.1
2010-12-26;21;0.0;907.5;217.8;20.7;21.6;20.7;75;8.2;3.3
2010-12-27;10;0.0;909.0;599.6;17.2;17.3;15.2;108;4.8;2.7
2010-12-27;11;0.0;909.5;1506.1;19.0;19.3;17.2;92;5.3;2.3
2010-12-27;12;0.0;909.7;2347.6;20.1;20.8;19.0;40;4.6;1.8
2010-12-27;13;0.0;909.7;3042.7;22.4;22.5;20.1;75;3.7;1.6
2010-12-27;14;0.0;909.3;3590.3;23.5;23.7;22.3;94;3.8;1.3
2010-12-27;15;0.0;909.0;3590.3;25.8;25.8;23.5;102;4.3;0.9
2010-12-27;16;0.0;908.4;3839.9;27.0;27.1;25.3;59;4.1;1.4
2010-12-27;17;0.0;907.6;2653.1;26.7;27.8;25.9;32;5.1;2.0
2010-12-27;18;0.0;906.6;2152.0;26.6;27.9;26.2;106;5.9;3.0
2010-12-27;19;0.0;905.9;1632.6;26.9;27.2;25.7;107;5.9;2.0
2010-12-27;20;0.0;906.0;1398.0;24.2;26.8;23.7;81;7.7;3.5
2010-12-27;21;0.0;906.7;831.7;21.6;24.2;21.6;84;8.8;3.5
2010-12-28;10;0.0;908.0;546.4;17.7;17.8;16.1;69;2.5;1.2
2010-12-28;11;0.0;908.4;889.1;18.2;18.8;17.4;106;3.2;1.0
2010-12-28;12;0.0;908.5;1232.2;19.9;20.2;17.9;105;3.0;0.5
2010-12-28;13;0.0;908.4;2792.9;22.0;22.1;19.7;70;3.0;1.5
2010-12-28;14;0.0;908.2;3567.3;22.8;23.1;21.2;358;4.0;1.2
2010-12-28;15;0.0;907.7;3840.1;25.3;25.3;22.8;64;3.9;1.2
2010-12-28;16;0.0;907.2;3764.8;27.1;27.2;24.8;154;4.1;0.7
2010-12-28;17;0.0;906.4;2931.7;26.9;27.5;25.6;235;7.4;2.1
2010-12-28;18;0.0;905.6;2155.4;26.8;28.1;26.5;203;6.1;1.8
2010-12-28;19;0.0;905.3;1598.9;25.8;28.1;25.7;100;6.0;3.2
2010-12-28;20;0.0;905.2;1151.1;25.2;26.1;24.5;76;8.0;3.5
2010-12-28;21;0.0;905.6;917.2;22.9;25.5;22.9;105;7.0;3.9
2010-12-29;10;0.0;907.3;629.9;16.5;16.6;14.9;169;3.0;0.7
2010-12-29;11;0.0;907.3;1515.2;18.9;18.9;16.4;122;3.8;1.6
2010-12-29;12;0.0;907.6;2419.6;20.7;21.0;18.9;114;5.9;1.8
2010-12-29;13;0.0;907.7;3146.9;22.6;22.7;20.7;121;6.0;2.7
2010-12-29;14;0.0;907.6;3691.8;24.3;24.4;22.5;104;6.8;2.5
2010-12-29;15;0.0;907.3;3691.8;24.1;25.3;23.5;80;6.1;2.2
2010-12-29;16;0.0;907.0;3942.0;25.0;25.9;23.8;107;6.9;3.4
2010-12-29;17;0.0;906.8;3468.0;25.6;26.3;24.2;98;7.7;2.9
2010-12-29;18;0.0;906.2;3041.2;25.2;26.5;24.6;110;8.6;3.7
2010-12-29;19;0.0;905.8;2658.1;25.5;26.0;24.6;109;8.0;3.3
2010-12-29;20;0.0;905.7;968.8;22.9;25.5;22.7;82;9.4;4.0
2010-12-29;21;0.0;906.3;575.4;21.8;23.2;21.6;102;9.1;3.8
2010-12-30;10;0.0;908.2;360.4;16.3;16.4;15.5;121;4.6;1.7
2010-12-30;11;0.0;908.6;910.2;17.9;17.9;16.3;114;4.8;1.9
2010-12-30;12;0.0;909.0;1072.1;18.9;18.9;17.4;127;6.5;2.1
2010-12-30;13;0.0;908.9;2679.6;20.7;21.5;18.6;127;5.6;2.5
2010-12-30;14;0.0;908.9;2764.7;21.1;22.4;20.4;121;6.3;2.3
2010-12-30;15;0.0;908.6;3307.6;22.5;23.8;21.1;110;7.1;3.4
2010-12-30;16;0.0;908.2;3582.6;23.6;24.3;22.2;92;8.4;2.9
2010-12-30;17;0.0;907.9;3144.9;23.7;24.8;22.7;97;8.3;3.2
2010-12-30;18;0.0;907.5;2436.8;23.2;24.9;22.7;90;8.2;2.7
2010-12-30;19;0.0;907.1;1635.0;22.9;24.4;22.1;97;9.1;3.5
2010-12-30;20;0.0;906.9;1284.4;22.3;23.6;21.7;96;9.4;3.2
2010-12-30;21;0.0;907.2;749.3;20.4;22.3;20.4;105;9.7;3.6
2010-12-31;10;0.0;907.9;273.1;18.1;18.1;17.2;85;3.4;1.8
2010-12-31;11;0.0;908.3;898.3;19.1;19.6;18.1;100;6.3;3.6
2010-12-31;12;0.0;908.3;1402.8;21.1;21.1;19.1;109;6.6;2.8
2010-12-31;13;0.0;908.7;1593.6;21.5;21.8;20.6;77;8.3;3.2
2010-12-31;14;0.0;908.4;1590.7;22.3;22.3;20.4;97;8.4;3.5
2010-12-31;15;0.0;908.6;2702.5;23.6;23.9;21.6;109;8.5;3.0
2010-12-31;16;0.0;908.3;2108.8;23.2;24.6;22.7;81;7.7;3.4
2010-12-31;17;0.8;907.9;2159.0;23.1;23.3;20.3;70;7.9;2.5
2010-12-31;18;0.0;907.5;2022.8;23.1;24.2;21.1;78;8.5;3.4
2010-12-31;19;0.0;907.3;1705.6;21.9;24.0;21.9;75;8.1;4.0
2010-12-31;20;0.0;907.5;942.2;20.7;21.9;20.6;123;8.1;2.5
2010-12-31;21;1.0;907.7;340.9;18.5;20.8;18.5;110;6.4;3.2
2011-01-01;10;0.0;908.6;360.8;17.3;17.4;16.1;103;3.9;1.6
2011-01-01;11;0.0;908.9;1048.4;18.3;18.9;17.3;94;5.1;2.6
2011-01-01;12;0.0;908.7;1714.5;20.4;20.7;18.3;101;4.9;2.3
2011-01-01;13;0.0;908.7;2136.6;21.0;21.9;20.4;119;5.4;2.1
2011-01-01;14;0.0;908.5;1719.9;22.4;22.5;20.6;96;5.3;2.5
2011-01-01;15;0.0;907.9;2438.2;23.0;23.3;21.7;99;6.9;2.9
2011-01-01;16;0.0;907.6;1896.9;23.1;23.4;22.3;85;6.5;2.2
2011-01-01;17;0.0;907.2;2184.4;23.0;23.8;22.0;114;5.9;2.9
2011-01-01;18;0.0;906.7;2055.5;22.5;23.7;22.2;112;7.3;3.2
2011-01-01;19;0.0;905.9;2068.1;22.4;24.5;22.4;122;7.6;2.9
2011-01-01;20;0.0;905.5;852.0;21.2;22.5;21.2;97;7.5;3.1
2011-01-01;21;0.0;905.6;366.8;20.1;21.3;20.1;66;7.9;3.9
2011-01-02;10;1.0;906.6;79.0;17.2;17.3;16.9;83;2.9;1.1
2011-01-02;11;0.0;906.9;564.8;18.4;18.4;17.2;92;2.8;1.4
2011-01-02;12;0.0;907.0;755.8;19.5;19.5;18.4;102;2.9;1.4
2011-01-02;13;0.0;906.7;868.7;19.7;20.6;19.5;117;5.1;2.6
2011-01-02;14;0.0;906.8;2013.4;20.8;22.2;19.7;58;6.1;3.3
2011-01-02;15;0.0;906.6;1003.7;20.7;21.0;19.8;75;6.1;3.2
2011-01-02;16;0.0;906.1;2243.1;21.9;22.1;20.5;77;5.9;2.5
2011-01-02;17;0.0;905.6;2787.3;22.0;23.2;21.4;123;6.5;2.6
2011-01-02;18;0.0;904.6;1774.2;21.8;23.2;21.3;100;6.7;3.0
2011-01-02;19;0.0;904.3;1269.4;21.7;22.5;21.3;115;7.4;3.8
2011-01-02;20;0.0;904.4;606.4;20.2;21.8;20.0;112;8.6;3.7
2011-01-02;21;0.0;904.5;358.9;19.6;20.4;19.4;100;7.3;3.0
2011-01-03;10;0.0;904.8;151.9;18.7;18.7;18.0;114;3.4;0.9
2011-01-03;11;0.0;905.5;558.8;19.1;19.3;18.7;106;3.9;2.1
2011-01-03;12;0.0;905.9;914.8;20.7;21.1;19.0;116;4.4;1.6
2011-01-03;13;0.0;905.9;793.1;20.4;20.8;20.3;85;4.0;1.5
